Mean,Median,Variance,Standard Deviation,Skewness,Prewitt X,Prewitt Y,Sobel X,Sobel Y,Canny Edge,label
88.92068142361111,62,3151.3299715843623,56.136707879821046,1.4386672699747707,27.746744791666668,8.59765625,3284.0,-212.37738715277777,35.388997395833336,1
97.01432291666667,103,1060.7274424235775,32.5688108843964,-0.5513566741425963,13.722764756944445,8.043511284722221,4083.0,0.4562717013888889,22.3291015625,1
166.10709635416666,166,3222.511425336049,56.76716855133827,0.0056597690302169785,22.42133246527778,12.281141493055555,8006.0,-75.86111111111111,28.997395833333332,1
208.48448350694446,236,3683.4526672244556,60.69145464745804,-1.3601016808488038,19.673828125,10.96853298611111,6257.0,80.623046875,25.400390625,1
185.00477430555554,203,2933.19442165039,54.15897360226087,-0.9968002251999792,15.563042534722221,16.332139756944443,6917.0,-2.9276258680555554,23.878580729166668,1
129.68489583333334,136,812.0363430447243,28.49625138583537,-0.66483525301216,11.6884765625,4.1044921875,3563.0,-178.20345052083334,14.498697916666666,1
46.37847222222222,26,3539.667956693655,59.495108678727995,1.0275704679656321,21.033203125,11.97265625,6990.0,-65.46158854166667,27.032877604166668,1
164.41297743055554,168,3926.3450746417366,62.66055437547402,-0.1717359160892672,22.532118055555557,14.5087890625,5596.0,42.598307291666664,48.365885416666664,1
123.43500434027777,120,2956.0945168836165,54.36997808426647,0.1895349857390391,16.51996527777778,8.302734375,4216.0,-169.90559895833334,14.886067708333334,1
177.14246961805554,196,2399.2124498037374,48.981756295622326,-1.154972696454526,19.813585069444443,5.921332465277778,5612.0,-201.34418402777777,20.6689453125,1
204.71375868055554,216,879.3475363931634,29.653794637333743,-1.1418007163139139,12.759765625,5.206705729166667,3482.0,-15.227864583333334,21.25,1
101.59125434027777,62,7636.445231673478,87.38675661490977,1.3591734906038193,21.892252604166668,8.278971354166666,4053.0,-274.44097222222223,26.451822916666668,1
192.24066840277777,239,5973.129578720058,77.28602447221657,-1.8150499491935312,21.73773871527778,9.814887152777779,7439.0,1.7127821180555556,26.175130208333332,1
113.01226128472223,113,2666.376260251164,51.636966024846615,0.0007123550626306357,14.271809895833334,4.880642361111111,4911.0,123.87087673611111,18.732096354166668,1
135.08778211805554,139,4420.831378501052,66.48933281738547,-0.17651934751802018,23.081380208333332,12.525933159722221,5071.0,148.33550347222223,40.784505208333336,1
134.18370225694446,142,1502.8506935849678,38.76661828925716,-0.6048733230792196,14.690538194444445,9.353841145833334,4130.0,-36.064778645833336,17.237955729166668,1
94.41395399305556,86,2748.6232384457394,52.42731385876773,0.48146395688256916,25.471571180555557,13.641167534722221,4694.0,101.90755208333333,55.504557291666664,1
195.92751736111111,201,1077.4328973087352,32.82427298979728,-0.46360350224349756,14.120659722222221,8.6796875,6034.0,-14.872938368055555,31.985677083333332,1
172.6064453125,187,1564.9652318954468,39.55964145306991,-1.091533251476148,16.232421875,7.734375,7334.0,31.774088541666668,24.293619791666668,1
73.06803385416667,68,1027.8748201795115,32.060486898665644,0.47423177353968404,10.015950520833334,4.368598090277778,7322.0,4.5947265625,11.150716145833334,1
117.38650173611111,113,4194.329349046947,64.76364218484741,0.20319279096091725,17.20138888888889,10.84743923611111,3778.0,148.99815538194446,39.9267578125,1
106.31141493055556,92,5392.058836713107,73.43063963164904,0.5846911453725341,28.45464409722222,29.982747395833332,9160.0,-102.21180555555556,54.757486979166664,1
173.32986111111111,203,3188.175696855762,56.46393270801957,-1.576411921694298,13.79513888888889,14.59689670138889,4749.0,3.0546875,29.55078125,1
87.77354600694444,90,1227.390884387651,35.03413884181615,-0.19065295166308752,21.773111979166668,4.595160590277778,3909.0,-127.94683159722223,22.854817708333332,1
71.71180555555556,74,2050.5979335455295,45.28352828066216,-0.15159117661475982,14.941731770833334,15.660698784722221,6988.0,-54.40625,43.053385416666664,1
105.56532118055556,95,2519.503545643282,50.194656544728765,0.6314609108525766,18.512369791666668,7.695529513888889,4897.0,49.260959201388886,23.408203125,1
128.38487413194446,128,4225.366737353866,65.00282099535269,0.017762650576594513,29.39116753472222,10.678819444444445,6992.0,-100.17144097222223,33.7841796875,1
168.13248697916666,192,3280.3790400819325,57.27459332096503,-1.25016233046373,12.222330729166666,5.8271484375,4945.0,236.04340277777777,21.056315104166668,1
158.00249565972223,180,3846.894633528602,62.02333942580488,-1.0639948385845388,16.335828993055557,11.469835069444445,6298.0,147.10232204861111,23.269856770833332,1
159.77517361111111,158,159.92861976149163,12.64628877424091,0.42111333438635684,4.032769097222222,2.159396701388889,3422.0,1.9526909722222223,8.328450520833334,1
134.42588975694446,130,4245.3078757272915,65.15602716347347,0.2037826713639294,22.095811631944443,6.116102430555555,5042.0,107.96245659722223,27.337239583333332,1
114.34407552083333,120,1594.2712604734938,39.92832654236205,-0.42495578720280236,9.568467881944445,13.758680555555555,5041.0,40.09461805555556,29.689127604166668,1
129.29665798611111,134,1831.9983655670976,42.80185002505263,-0.3296592561631758,17.064127604166668,8.16579861111111,6533.0,-8.439887152777779,29.772135416666668,1
181.93315972222223,190,1236.7811226550316,35.16789903669299,-0.6881423541418643,15.1787109375,9.800130208333334,5654.0,-6.928927951388889,20.226236979166668,1
95.33506944444444,103,3002.497103467294,54.79504634058898,-0.41965092106571444,15.743598090277779,15.370985243055555,7019.0,-64.36686197916667,14.775390625,1
121.88975694444444,136,939.8815096632287,30.65748700828606,-1.3807631772044977,7.332139756944445,5.299153645833333,3934.0,1.1875,14.249674479166666,1
159.86002604166666,184,2947.9960322909383,54.29545130387018,-1.333811951754381,10.360460069444445,2.4051649305555554,3637.0,-154.54448784722223,10.431315104166666,1
113.14767795138889,125,1274.2660601463003,35.696863449696814,-0.9960809636941741,6.7060546875,3.8579644097222223,3345.0,171.3427734375,16.656901041666668,1
156.04307725694446,187,2485.52147334296,49.85500449646916,-1.8628173674268536,15.889322916666666,4.681206597222222,4371.0,-102.21223958333333,23.850911458333332,1
156.85112847222223,184,3944.8244084488124,62.807837157864405,-1.2967587847137811,20.425130208333332,13.96072048611111,6026.0,17.35210503472222,26.866861979166668,1
108.85763888888889,101,994.0281274112973,31.528211611369542,0.7476769363653317,10.89431423611111,8.516493055555555,4518.0,-18.88107638888889,23.9892578125,1
154.19954427083334,161,4590.679908646703,67.75455636816392,-0.3011069407147065,36.03070746527778,6.007161458333333,4607.0,-267.3591579861111,32.926432291666664,1
135.55457899305554,142,2050.569069744628,45.283209578657605,-0.4270073433563934,15.9970703125,5.931966145833333,3713.0,129.31087239583334,27.835286458333332,1
168.90180121527777,156,3566.5043543944644,59.72021730029508,0.6481122372882269,25.854817708333332,5.361545138888889,4542.0,-153.18153211805554,28.250325520833332,1
129.81228298611111,132,3861.7143282951083,62.142693281632944,-0.1056142032969543,7.737847222222222,5.433919270833333,3843.0,316.9416232638889,19.562174479166668,1
130.05154079861111,149,6825.549101358421,82.61688145505384,-0.6880600744424409,35.67046440972222,9.723524305555555,5381.0,-213.8662109375,40.83984375,1
105.99175347222223,94,4080.5980222725507,63.879558720083146,0.5631732769837747,30.12380642361111,8.161241319444445,4253.0,248.06141493055554,51.520182291666664,1
152.72688802083334,173,7861.716968006713,88.66632375376072,-0.685935013009044,29.33474392361111,20.54253472222222,8494.0,-251.76128472222223,29.938151041666668,1
103.61024305555556,103,774.5668395242719,27.83104093497532,0.06578011835575977,8.281684027777779,5.40625,5296.0,62.13585069444444,14.332682291666666,1
125.57497829861111,118,3418.085524088156,58.464395353823306,0.3886969968354806,11.88064236111111,8.225911458333334,3938.0,269.26258680555554,25.760091145833332,1
131.0263671875,126,3799.772633764479,61.64229581841091,0.2446226468741658,24.416124131944443,19.129231770833332,6845.0,221.03526475694446,49.943033854166664,1
128.52604166666666,121,1979.454399956664,44.491059775607326,0.5074755493322427,18.051649305555557,8.936848958333334,4118.0,-132.73752170138889,28.388671875,1
146.70106336805554,145,2337.2284537303176,48.34489066830452,0.10555800279247171,13.505750868055555,5.833875868055555,3365.0,263.40538194444446,27.779947916666668,1
122.21082899305556,149,2035.1477169343077,45.11261150647685,-1.781486602904709,14.988823784722221,5.756727430555555,5412.0,-107.76193576388889,15.494791666666666,1
164.97526041666666,191,4779.610933092298,69.13473029593952,-1.1293053204343744,14.92306857638889,9.970703125,8642.0,-26.40744357638889,13.585611979166666,1
132.21853298611111,150,3790.6968179868554,61.568635018058146,-0.8664216938709245,30.41069878472222,9.2470703125,6671.0,-121.46484375,32.87109375,1
169.13704427083334,217,5717.690962791818,75.61541484903603,-1.8989364466778493,24.587782118055557,6.365017361111111,6401.0,130.42534722222223,28.776041666666668,1
147.67133246527777,150,2100.187876089106,45.82780679990159,-0.15244025608010742,28.04806857638889,8.95681423611111,4623.0,-50.64984809027778,52.0458984375,1
158.46549479166666,193,3546.229061126576,59.5502230149189,-1.7397670467001376,17.532118055555557,8.907660590277779,5095.0,-92.79774305555556,16.324869791666668,1
164.50444878472223,188,1957.4789298612793,44.24340549574907,-1.5931561518836,12.450520833333334,7.553493923611111,4221.0,-1.6771918402777777,15.5224609375,1
128.08257378472223,130,500.75565986868565,22.377570463941918,-0.25705554832693944,5.639214409722222,2.7953559027777777,3476.0,64.97113715277777,11.455078125,1
190.26649305555554,184,3078.553113395667,55.48471062730405,0.33882269465086473,15.466362847222221,8.239800347222221,5242.0,106.76898871527777,25.400390625,1
127.20518663194444,150,2499.5396041752056,49.99539582976822,-1.3678147551228959,8.413628472222221,10.618815104166666,5857.0,-4.735026041666667,10.901692708333334,1
120.80251736111111,117,741.9412523434601,27.238598575247224,0.4188009912411511,11.766059027777779,11.088975694444445,3424.0,2.819552951388889,26.1474609375,1
158.74663628472223,162,3308.1555333902525,57.51656746877592,-0.16969182229332072,33.57671440972222,10.170464409722221,4283.0,-129.673828125,39.041341145833336,1
146.34516059027777,166,2451.414175798825,49.51175795504362,-1.1909195040641884,15.930121527777779,13.867621527777779,5801.0,26.577799479166668,19.368489583333332,1
184.306640625,225,6681.866257985433,81.74268320764516,-1.4934679574303746,19.224283854166668,5.5810546875,6449.0,265.34765625,26.8115234375,1
171.4443359375,174,712.1661723454794,26.686441732562987,-0.2872991560409,7.4091796875,4.273111979166667,4555.0,-9.465277777777779,8.96484375,1
131.01595052083334,122,2614.797814157147,51.135093763062045,0.5289488993181102,21.153645833333332,22.88324652777778,6780.0,-63.328125,48.642578125,1
112.47916666666667,121,3055.7126736108744,55.278501007271124,-0.46243113568939925,27.454752604166668,11.07248263888889,5814.0,-268.87109375,30.242513020833332,1
127.61903211805556,146,2181.921161215991,46.711038965280906,-1.1805111782424622,14.37185329861111,3.7542317708333335,3860.0,0.0,12.091471354166666,1
137.61490885416666,123,5325.242438316471,72.97425873769785,0.6008245554106626,18.90993923611111,7.812282986111111,5772.0,3.0766059027777777,26.756184895833332,1
130.53396267361111,130,898.0274923701314,29.967106840169464,0.053454877355263705,11.81814236111111,3.6975911458333335,2852.0,-19.57302517361111,7.692057291666667,1
173.71028645833334,207,4847.483340369199,69.62387047822894,-1.4344094911561773,20.565538194444443,6.941623263888889,5921.0,-2.9931640625,17.237955729166668,1
183.86664496527777,211,3452.855154802744,58.761000287629074,-1.3852736458828425,15.469184027777779,11.02029079861111,7627.0,-204.23448350694446,18.538411458333332,1
134.67903645833334,153,2363.1035796270266,48.611763798766106,-1.1306499976533473,20.2919921875,11.43728298611111,5791.0,26.964952256944443,22.1630859375,1
72.42936197916667,56,3685.4351144365323,60.70778462797446,0.8118907029723468,31.75444878472222,15.225043402777779,6181.0,-40.334309895833336,49.417317708333336,1
204.78656684027777,229,3468.253599932123,58.8918805942901,-1.233451856964635,21.272135416666668,7.519748263888889,6054.0,-98.30848524305556,29.910481770833332,1
185.642578125,198,2373.219688839383,48.71570269265735,-0.7609921149836498,14.212348090277779,8.617296006944445,4726.0,-23.68413628472222,16.905924479166668,1
128.45095486111111,144,1158.5134365883835,34.03694223323217,-1.3704854888851459,10.0439453125,8.328233506944445,5659.0,2.9977213541666665,19.147135416666668,1
119.3447265625,110,8585.222634951273,92.65647648681269,0.3025603902765497,41.914279513888886,10.62912326388889,6199.0,-198.20475260416666,42.2509765625,1
94.71310763888889,96,425.8866597870235,20.637021582268684,-0.18707530386315213,8.16916232638889,6.125325520833333,3022.0,7.325520833333333,22.1630859375,1
116.33333333333333,132,2822.7037760416606,53.12912361447025,-0.8846372159468312,28.10525173611111,8.282335069444445,4636.0,-191.95627170138889,37.8515625,1
161.58127170138889,197,2881.911363660581,53.68343658579042,-1.9793104103167365,29.26801215277778,7.499674479166667,4480.0,-155.62272135416666,35.721028645833336,1
141.86762152777777,175,4289.023925592965,65.49063998460363,-1.517730403001623,24.26345486111111,4.197916666666667,5498.0,-232.8671875,22.799479166666668,1
143.42513020833334,131,3672.264359791945,60.599210884234665,0.6151134656886679,30.602647569444443,19.85101996527778,7072.0,-117.38671875,53.927408854166664,1
102.88498263888889,103,1531.2684550344502,39.131425415316144,-0.008817774452915494,16.78493923611111,6.721571180555555,4792.0,-121.59765625,22.550455729166668,1
158.44976128472223,183,2358.743352807553,48.566895647215844,-1.5164797989318353,15.956597222222221,4.5107421875,4316.0,-239.43500434027777,11.7041015625,1
105.84928385416667,131,2127.45807891416,46.12437618997313,-1.6358410599795246,11.063042534722221,10.521484375,4532.0,2.0560980902777777,14.913736979166666,1
138.23567708333334,143,6603.311209784832,81.26076057842944,-0.17589016701615787,31.905598958333332,6.8818359375,4586.0,-317.0890842013889,34.6142578125,1
123.65288628472223,140,2135.6398202281725,46.21298324311224,-1.0612026686925178,10.221137152777779,7.613064236111111,6680.0,13.75075954861111,13.087565104166666,1
116.94032118055556,103,4295.498391563416,65.54005181233393,0.6380978101972818,23.95062934027778,12.446614583333334,6605.0,-89.03211805555556,35.056966145833336,1
142.06651475694446,178,3795.9828804745525,61.61154827201271,-1.7496793823981114,15.03515625,4.445095486111111,3816.0,-158.04188368055554,15.3564453125,1
96.34950086805556,98,1044.7918031363092,32.32323936638018,-0.15318691730456463,12.474500868055555,3.799587673611111,2366.0,108.69563802083333,23.518880208333332,1
82.86924913194444,74,2941.121467578459,54.23210734959927,0.4906272076854844,23.08745659722222,10.299370659722221,4840.0,-67.62847222222223,33.2861328125,1
133.75358072916666,132,2564.8130839664836,50.64398368973835,0.10387694261432914,25.98068576388889,12.503038194444445,5900.0,-102.98502604166667,38.321940104166664,1
150.12934027777777,163,1445.3237658841579,38.01741398207087,-1.0156392853253042,13.266167534722221,6.140842013888889,5510.0,18.84038628472222,14.332682291666666,1
101.03830295138889,113,1240.561575418669,35.22160665583938,-1.0188374283001074,5.892361111111111,9.024305555555555,4123.0,21.896592881944443,15.799153645833334,1
94.16623263888889,93,1183.9927660153683,34.409195951305925,0.10167915349192783,19.29340277777778,5.203884548611111,5109.0,-50.029513888888886,27.55859375,1
157.40201822916666,165,725.4224742253112,26.93366804253203,-0.8462993334775345,10.770073784722221,3.555881076388889,2381.0,-6.450954861111111,14.000651041666666,1
123.77191840277777,135,1382.2290117711814,37.17834062691853,-0.9060179723911079,10.81640625,8.13552517361111,6475.0,3.8436414930555554,17.320963541666668,1
148.4423828125,149,4110.807227134705,64.11557710209513,-0.02609118779101398,30.13519965277778,11.188042534722221,6036.0,-135.78396267361111,34.835611979166664,1
149.50303819444446,160,906.1931331304793,30.103041924869974,-1.046103097994561,8.89572482638889,4.206380208333333,4738.0,-33.56000434027778,12.3681640625,1
111.42632378472223,112,1308.1898843152135,36.168907701439004,-0.04758309706336092,11.63259548611111,13.80642361111111,8201.0,-0.7927517361111112,19.728190104166668,1
100.58767361111111,108,1020.4000824351292,31.94370176474745,-0.696130314840562,14.783854166666666,4.209418402777778,3537.0,-136.31575520833334,18.317057291666668,1
81.41265190972223,78,799.887769616731,28.28228720624856,0.3619917885178946,9.174153645833334,5.674479166666667,6108.0,1.0032552083333333,9.518229166666666,1
108.33734809027777,97,2550.934264842348,50.506774445042005,0.6734154901901899,25.3173828125,11.896484375,5378.0,15.60763888888889,63.224283854166664,1
143.33626302083334,124,4780.751836035045,69.14298110462873,0.8389685856142044,19.56976996527778,6.456488715277778,3194.0,-154.4052734375,22.467447916666668,1
133.36013454861111,145,2999.0856893917203,54.76390863873506,-0.637638861472128,25.27777777777778,6.467013888888889,2574.0,7.1787109375,36.1083984375,1
129.65668402777777,142,1389.8409015043208,37.28057002654762,-0.9932774067107217,19.38519965277778,9.459635416666666,5700.0,-33.59581163194444,28.277994791666668,1
89.90321180555556,82,2887.1017431564583,53.73175730567965,0.4412592590594552,21.826063368055557,10.894856770833334,5397.0,194.60687934027777,37.1875,1
143.93218315972223,168,5371.261351397227,73.28888968593553,-0.9851895809889651,31.662000868055557,13.310546875,6545.0,43.059353298611114,47.48046875,1
80.52159288194444,77,2139.19224208074,46.25140259582124,0.22842071921917984,21.21755642361111,8.40115017361111,4886.0,93.02658420138889,34.254557291666664,1
178.24587673611111,192,1729.4914109501708,41.58715439832558,-0.992190266168536,9.446397569444445,4.132378472222222,5512.0,231.67404513888889,14.055989583333334,1
115.54665798611111,117,3944.565748379622,62.805777985625035,-0.06942077913061723,29.852213541666668,17.36469184027778,5904.0,92.75672743055556,56.057942708333336,1
125.07671440972223,156,3583.499648753386,59.86233915203603,-1.549719875383086,13.396918402777779,11.175455729166666,5786.0,19.063802083333332,16.712239583333332,1
95.0537109375,85,1769.6087687810261,42.06671806524757,0.7169832637221326,16.03461371527778,15.5654296875,5797.0,-92.38715277777777,38.7646484375,1
119.01139322916667,132,956.5824439790316,30.928667025577283,-1.2598609658889006,10.90158420138889,6.310655381944445,3637.0,-46.098958333333336,18.372395833333332,1
112.94259982638889,107,1332.1085758798383,36.49806263186908,0.48845878914131524,18.400065104166668,6.316948784722222,3105.0,41.974283854166664,23.020833333333332,1
102.96842447916667,109,721.5093111461752,26.860925359082014,-0.6736449441188717,7.375868055555555,2.500759548611111,2561.0,141.42664930555554,13.806966145833334,1
185.49273003472223,212,3270.267525272596,57.186252939606,-1.3905756332700403,14.904839409722221,9.808268229166666,7587.0,-2.2456597222222223,19.8388671875,1
103.72146267361111,106,4452.737629631486,66.72883656734535,-0.10243865067642668,38.303927951388886,16.28168402777778,5976.0,28.193359375,57.109375,1
114.56456163194444,133,2122.584373462383,46.071513687552994,-1.200444931747676,17.71994357638889,4.398111979166667,4574.0,0.0,20.392252604166668,1
126.75509982638889,145,1533.9357921341434,39.165492364250234,-1.3975236162432234,9.292643229166666,9.16330295138889,5718.0,15.910590277777779,21.416015625,1
168.13997395833334,189,2174.4530635408146,46.631031122427636,-1.342026470757184,10.284722222222221,9.70681423611111,5684.0,0.5483940972222222,18.400065104166668,1
97.556640625,96,3255.599873436822,57.057864255830864,0.0818453676089492,22.228190104166668,6.769748263888889,5780.0,-155.74435763888889,23.850911458333332,1
99.63997395833333,105,963.2445131937204,31.036180712093433,-0.5181075040826244,15.478515625,3.9370659722222223,5813.0,-78.49479166666667,22.412109375,1
138.86338975694446,176,3286.639649273561,57.32922160010165,-1.943334090706878,18.397569444444443,5.086588541666667,5173.0,-231.82845052083334,20.475260416666668,1
159.41004774305554,160,1483.2199901887361,38.51259521492594,-0.04595527154055424,12.30588107638889,8.391493055555555,5643.0,11.522894965277779,12.644856770833334,1
156.22829861111111,186,4014.3992686331208,63.35928715376397,-1.4096608118382332,22.34450954861111,10.817274305555555,5894.0,-5.826388888888889,19.8388671875,1
132.52202690972223,130,2715.465877662429,52.11013219770632,0.14519404211950385,28.99457465277778,17.223524305555557,4256.0,-52.37641059027778,67.29166666666667,1
199.17296006944446,220,2777.8396594670776,52.70521472745441,-1.1854826911296104,16.447916666666668,8.328667534722221,5707.0,1.4621310763888888,20.281575520833332,1
156.46148003472223,164,1076.2663113511228,32.80649800498558,-0.689362207828353,10.517686631944445,5.5693359375,6631.0,13.0390625,14.083658854166666,1
125.12944878472223,152,4260.164992143986,65.26993942194206,-1.2350502292443337,28.80805121527778,9.009657118055555,3209.0,-238.43695746527777,36.551106770833336,1
98.24717881944444,116,1330.6379043673096,36.477909813574975,-1.460019606766146,11.382921006944445,11.03634982638889,5140.0,8.237413194444445,23.269856770833332,1
118.71571180555556,130,2848.6780777918816,53.37300888831247,-0.6342693673907969,17.602430555555557,16.79351128472222,5089.0,210.35427517361111,53.318684895833336,1
129.95746527777777,144,1425.478659547395,37.75551164462475,-1.1158001131912723,17.220811631944443,5.5654296875,4514.0,-139.47102864583334,21.9970703125,1
172.93402777777777,190,1778.8775921102988,42.176742312681036,-1.2138897852068888,11.522569444444445,8.169379340277779,5566.0,19.29144965277778,16.490885416666668,1
95.68391927083333,76,4479.387397660286,66.92822571725839,0.8823147062342138,22.28125,13.806098090277779,6728.0,229.49956597222223,45.045572916666664,1
132.28656684027777,137,1889.0981094807603,43.46375627440362,-0.32533542176827673,19.709309895833332,9.267578125,5437.0,-74.33355034722223,23.933919270833332,1
65.37803819444444,58,1730.0888579568903,41.59433684958675,0.5321425044802279,18.886827256944443,18.0966796875,3598.0,58.13140190972222,58.631184895833336,1
138.60123697916666,175,5482.159672949178,74.04160771450859,-1.4747962994474906,26.68630642361111,16.05219184027778,7340.0,-258.6484375,28.111979166666668,1
142.70182291666666,134,3480.4566633435156,58.995395272372875,0.4425001074994912,31.727647569444443,22.337890625,6278.0,-33.04014756944444,76.31184895833333,1
120.28200954861111,128,416.08941592697516,20.39826992484841,-1.135094860469581,5.489474826388889,5.063368055555555,3184.0,0.3764105902777778,14.111328125,1
120.85959201388889,125,3006.146084208511,54.828332860014186,-0.22654754048507703,22.773328993055557,11.898980034722221,5690.0,-106.81857638888889,26.617838541666668,1
147.17860243055554,162,5472.898439713462,73.97904054334215,-0.6010377044871663,24.659071180555557,12.368815104166666,7563.0,-227.28960503472223,31.6259765625,1
147.23122829861111,162,3778.5877010087224,61.47021800033511,-0.7207769314227114,26.815321180555557,6.334743923611111,3871.0,-189.46549479166666,28.831380208333332,1
147.84950086805554,169,2026.7122675459323,45.0190211748982,-1.409437516407238,7.917209201388889,3.9085286458333335,4064.0,-4.359375,7.332356770833333,1
115.78374565972223,124,3133.895182844957,55.98120383526025,-0.44030426879294926,25.72439236111111,7.9619140625,4556.0,14.047417534722221,36.053059895833336,1
140.5517578125,159,2531.8655936982896,50.31764694119042,-1.0999068900655284,8.472330729166666,4.120225694444445,5617.0,24.9853515625,7.996419270833333,1
115.05881076388889,109,4672.717461433037,68.35727804289048,0.2659033948113313,13.098958333333334,8.34396701388889,4098.0,171.87315538194446,47.176106770833336,1
189.67361111111111,201,1842.1248070988195,42.91998144336527,-0.7916864249231701,12.99826388888889,8.50759548611111,4810.0,-59.37641059027778,16.0205078125,1
124.72157118055556,98,3229.946348920205,56.832616945907084,1.4105405988601039,17.17013888888889,4.100151909722222,3358.0,-130.63845486111111,17.874348958333332,1
177.63975694444446,193,2565.9720044548394,50.65542423526664,-0.9096899268407453,16.663953993055557,3.5755208333333335,3529.0,-231.63498263888889,18.0126953125,1
177.25021701388889,191,3345.0847438765754,57.83670758157466,-0.7132036155438828,20.35036892361111,14.176215277777779,6555.0,-69.0361328125,15.135091145833334,1
120.93283420138889,87,9659.173548651357,98.28109456376316,1.035789264008669,19.49077690972222,4.770182291666667,3909.0,3.5728081597222223,15.079752604166666,1
68.64463975694444,41,3146.983853646203,56.09798439914043,1.4783760978068954,21.642903645833332,13.707573784722221,6551.0,90.20648871527777,47.701822916666664,1
147.04210069444446,189,4230.775788295377,65.04441396688402,-1.9351961258464492,19.12651909722222,6.309244791666667,4316.0,-144.50868055555554,29.8828125,1
138.57845052083334,134,1837.3623350992052,42.8644647126172,0.32043679198114455,16.36078559027778,7.030815972222222,3707.0,118.63259548611111,31.100260416666668,1
103.42947048611111,101,845.4900342682415,29.07731133148733,0.2506563063979318,10.380425347222221,4.768771701388889,5262.0,28.348307291666668,19.036458333333332,1
144.85568576388889,150,2124.4715779151966,46.0919903878667,-0.3348291661623692,12.412651909722221,13.633355034722221,4714.0,-64.21343315972223,16.131184895833332,1
98.78754340277777,108,2064.1944455276102,45.43340671276599,-0.6083050290811908,15.712890625,10.72243923611111,6306.0,29.98676215277778,30.740559895833332,1
76.12608506944444,69,2085.7113160968684,45.66958852559183,0.468107024795146,21.2060546875,9.095160590277779,7702.0,-8.494683159722221,21.9140625,1
171.69780815972223,195,4938.956748668144,70.2777116066548,-0.9947190072451598,32.5400390625,15.95703125,5012.0,-114.95073784722223,67.87272135416667,1
141.49934895833334,135,2582.478732214919,50.8180945354597,0.38368315564045274,21.502821180555557,8.20583767361111,4455.0,-118.39670138888889,28.997395833333332,1
124.70855034722223,128,980.6674442526614,31.315610232800214,-0.3153171496556323,14.917860243055555,6.487738715277778,3576.0,-77.306640625,20.558268229166668,1
136.11501736111111,148,1275.5915887149874,35.71542508097849,-0.9983066934195879,15.343641493055555,3.6366102430555554,3741.0,-176.42523871527777,15.467122395833334,1
129.33995225694446,115,2712.884974997695,52.08536238712077,0.8259490728141878,9.325303819444445,6.484375,4603.0,50.166666666666664,13.391927083333334,1
123.21061197916667,116,3986.7294056146825,63.140552781985384,0.3425981399337984,31.89767795138889,6.406358506944445,4864.0,-168.71321614583334,34.586588541666664,1
160.748046875,167,1033.8093494839138,32.152905770457416,-0.5833332610402253,8.296549479166666,4.691948784722222,4966.0,51.140625,17.569986979166668,1
